Flight#:string, Date:string, Reg:string, From:string, To:string, PIC:number, Type:string, Landings:number, Aprcs:number, Comment:string, Dual:number, ActI:number, SimI:number, Sim:number, Type:1:string, Class:string, Tailwheel:string, Turbine:string
1026,2015/03/17,ZS-PSD,FAGR,FAOH,1.7,C206,1,0,--,0,0,0,0,C206,SEL,0,0
1025,2015/03/16,ZU-IBK,FASI,FASI,0.5,Z194,4,0,--,0,0,0,0,Z194,SEL,0,0
1024,2015/03/16,ZS-PSD,FASI,FASI,0.5,C206,4,0,--,0,0,0,0,C206,SEL,0,0
1023,2015/03/01,N4242G,KPAE,KPAE,2,8KCAB,8,0,"OS9x2, CLM",0,0,0,0,8KCAB,SEL,1,0
1022,2015/02/23,N824MZ,CYYJ,KCOE,2,AEST,2,0,BLI,0,0,0,0,AEST,MEL,0,0
1021,2015/02/23,N31TT,KCOE,KSJC,0,X-AEST,2,0,"GEG, experimental jet aeorstar, Jim Christy",2,0,0,0,X-AEST,MEL,0,1
1020,2015/02/22,N4242G,KPAE,KPAE,1.5,8KCAB,6,0,AWO,0,0,0,0,8KCAB,SEL,1,0
1019,2015/02/22,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1018,2015/02/16,N4242G,KPAE,KPAE,2,8KCAB,12,0,BVS,0,0,0,0,8KCAB,SEL,1,0
1017,2015/02/16,N4242G,KPAE,KPAE,1,8KCAB,2,0,AWO,0,0,0,0,8KCAB,SEL,1,0
1016,2015/01/31,N4242G,KBFI,KPAE,0.5,8KCAB,1,0,--,0,0,0,0,8KCAB,SEL,1,0
1015,2015/01/31,N824MZ,KPAE,KBFI,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1014,2015/01/01,N4242G,KBFI,KBFI,1.6,8KCAB,10,0,"via PWT, SHN",0,0,0,0,8KCAB,SEL,1,0
1013,2014/12/31,N4242G,KPAE,KBFI,2,8KCAB,12,0,"via BVS, PAE",0,0,0,0,8KCAB,SEL,1,0
1012,2014/12/31,N824MZ,KBFI,KPAE,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1011,2014/12/30,N824MZ,KBFI,KBFI,2,AEST,1,6,"PAE ILS-16x3, VOR-16, Hold, BVS RNV-29x2, A. Maritz",0,0,1.8,0,AEST,MEL,0,0
1010,2014/12/19,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
1009,2014/12/15,N824MZ,KCRQ,KSNA,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1008,2014/12/15,N824MZ,KSNA,KSJC,1.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1007,2014/12/14,N824MZ,KVGT,KCRQ,1.1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1006,2014/12/13,N824MZ,KSJC,KVGT,2.2,AEST,1,0,via PMD,0,0,0,0,AEST,MEL,0,0
1005,2014/12/03,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1004,2014/11/23,ZS-PSD,FASI,FASI,1,C206,4,0,T&G's at FAHG,0,0,0,0,C206,SEL,0,0
1003,2014/11/22,ZSIWP,FALA,FALA,1.2,C182,2,0,"SA Endorsement checkride, Wayne Forget",0,0,0,0,C182,SEL,0,0
1002,2014/11/08,N4242G,KPAE,KPAE,2.5,8KCAB,15,0,"T&G's @ KSHN, KPWT, 0S9",0,0,0,0,8KCAB,SEL,1,0
1001,2014/11/07,N824MZ,KCOE,KBFI,1.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
1000,2014/09/21,N824MZ,CYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
999,2014/09/20,N4242G,KPAE,KPAE,1.5,8KCAB,6,0,--,0,0,0,0,8KCAB,SEL,1,0
998,2014/09/20,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
997,2014/09/15,N4242G,KPAE,KPAE,1,8KCAB,8,0,AWO TG's,0,0,0,0,8KCAB,SEL,1,0
996,2014/09/14,N4242G,KPAE,KPAE,2,8KCAB,1,0,fly around Mt Baker,0,0,0,0,8KCAB,SEL,1,0
995,2014/09/11,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,1,AEST,MEL,0,0
994,2014/09/10,N824MZ,KSJC,KVGT,2,AEST,1,0,--,0,0.2,0,0,AEST,MEL,0,0
993,2014/09/10,N824MZ,KVGT,KSJC,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
992,2014/08/24,N4242G,KPAE,KPAE,1.5,8KCAB,2,0,"langley, concrete",0,0,0,0,8KCAB,SEL,1,0
991,2014/08/21,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
990,2014/08/18,N824MZ,KBFI,KSJC,3,AEST,1,1,SJC-ILS-30,0,0,0,0,AEST,MEL,0,0
989,2014/08/10,N4242G,KPAE,KPAE,1.4,8KCAB,6,0,"via AWO, Darrington",0,0,0,0,8KCAB,SEL,1,0
988,2014/08/09,N824MZ,CYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
987,2014/08/08,N824MZ,KBFI,CYYJ,0.9,AEST,2,0,via PAE,0,0,0,0,AEST,MEL,0,0
986,2014/08/07,N824MZ,KSJC,KBFI,2.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
985,2014/08/03,N824MZ,KDPA,KLBF,2.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
984,2014/08/03,N824MZ,KLBF,KPVU,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
983,2014/08/03,N824MZ,KPVU,KSJC,3,AEST,1,0,via RTS,0,0,0,0,AEST,MEL,0,0
982,2014/07/28,N824MZ,KOSH,KDPA,0.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
981,2014/07/27,N824MZ,KAPA,KGRI,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
980,2014/07/27,N824MZ,KDBQ,KOSH,1.5,AEST,1,0,long hold,0,0,0,0,AEST,MEL,0,0
979,2014/07/27,N824MZ,KGRI,KDBQ,1.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
978,2014/07/26,N4242G,KPAE,KPAE,1,8KCAB,6,0,AWO,0,0,0,0,8KCAB,SEL,1,0
977,2014/07/22,N824MZ,KASE,KAPA,0.8,AEST,1,1,KAPA ILS35R,0,0.3,0,0,AEST,MEL,0,0
976,2014/07/21,N824MZ,KLGU,KASE,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
975,2014/07/21,N824MZ,KBFI,KLGU,2.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
974,2014/07/20,N4242G,W10,KPAE,0.3,8KCAB,1,0,--,0,0,0,0,8KCAB,SEL,1,0
973,2014/07/19,N4242G,KPAE,W10,0.7,8KCAB,1,0,(W10=Langley),0,0,0,0,8KCAB,SEL,1,0
972,2014/07/19,N4242G,KPAE,KPAE,1.5,8KCAB,8,0,BVS,0,0,0,0,8KCAB,SEL,1,0
971,2014/07/18,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
970,2014/07/14,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
969,2014/07/06,N824MZ,KBFI,KBFI,2,AEST,1,5,"PAE RNAV34, BVS RNAV29x3, HOLD, BFI 1LS13, J Lionetti",0,0,0,0,AEST,MEL,0,0
968,2014/07/02,N4242G,KPAE,KPAE,1.5,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
967,2014/06/25,N824MZ,KSCJ,KBFI,3,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
966,2014/06/23,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
965,2014/06/22,N4242G,KPAE,KPAE,1.5,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
964,2014/05/25,ZS-PSD,FAUP,FASI,3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
963,2014/05/24,ZS-PSD,FYWE,FYKT,1.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
962,2014/05/24,ZS-PSD,FYKT,FAUP,1.6,C206,1,0,--,0,0,0,0,C206,SEL,0,0
961,2014/05/22,ZU-IBJ,FYOO,FYOO,1,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
960,2014/05/20,ZU-IBJ,Puros,Epupa,1.9,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
959,2014/05/19,ZU-IBJ,Twyfel.,Puros,1.8,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
958,2014/05/17,ZU-IBJ,FYSM,FYCC,1,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
957,2014/05/17,ZU-IBJ,FYSO,FSYO,1,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
956,2014/05/16,ZU-IBJ,FYSO,FYSO,2,Z194,2,0,--,0,0,0,0,Z194,SEL,0,0
955,2014/05/15,ZU-IBJ,FYSO,FYSO,1,Z194,2,0,Spaarwater,0,0,0,0,Z194,SEL,0,0
954,2014/05/14,ZU-IBL,FYLU,Neuras,1.5,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
953,2014/05/13,ZS-PSD,Fish R.,FYLU,1.5,C206,1,0,--,0,0,0,0,C206,SEL,0,0
952,2014/05/12,ZU-IBL,FYKM,L.,1,Z194,1,0,STOPS@ Fish River,0,0,0,0,Z194,SEL,0,0
951,2014/05/11,ZU-IBL,FAKM,Dundi Lodge,3,Z194,2,0,stop Griquastad,0,0,0,0,Z194,SEL,0,0
950,2014/05/10,ZU-IBL,FASI,FAKM,3,Z194,2,0,stop FAKS,0,0,0,0,Z194,SEL,0,0
949,2014/05/09,ZS-PSD,FASI,FASI,0.6,C206,4,0,--,0,0,0,0,C206,SEL,0,0
948,2014/05/09,ZU-IBL,FASI,FASI,0.6,Z194,4,0,--,0,0,0,0,Z194,SEL,0,0
947,2014/04/19,N824MZ,KTVL,KSJC,0.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
946,2014/04/18,N824MZ,KSJC,KTVL,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
945,2014/04/14,N824MZ,KBUR,KSJC,1.8,AEST,1,2,ILS-30L x 2,0,0,0,0,AEST,MEL,0,0
944,2014/04/13,N824MZ,KSBP,KBUR,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
943,2014/04/11,N824MZ,KSJC,KSBP,1.2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
942,2014/04/08,N150RC,KCVH,KCVH,1,Z194,1,0,--,0,0,0,0,Z194,SEL,0,0
941,2014/04/07,N824MZ,KVGT,KSJC,1.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
940,2014/04/06,N824MZ,KSGU,KVGT,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
939,2014/04/04,N824MZ,KSJC,KSGU,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
938,2014/04/04,N824MZ,KLVK,KSJC,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
937,2014/03/22,N4242G,KPAE,KPAE,1.2,8KCAB,8,0,"AWO, BVS",0,0,0,0,8KCAB,SEL,1,0
936,2014/03/17,N824MZ,KSMO,KLVK,1.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
935,2014/03/14,N824MZ,KSJC,KSMO,1.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
934,2014/03/06,N824MZ,KCRQ,KSJC,1.8,AEST,1,0,--,0,0.2,0,0,AEST,MEL,0,0
933,2014/03/05,N824MZ,KSMO,KCRQ,0.8,AEST,1,1,ILS-25,0,0.2,0,0,AEST,MEL,0,0
932,2014/03/04,N824MZ,KSJC,KSMO,1.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
931,2014/03/03,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
930,2014/02/28,N4242G,KPAE,KPAE,1,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
929,2014/02/07,N4242G,KPAE,KPAE,2,8KCAB,14,0,--,0,0,0,0,8KCAB,SEL,1,0
928,2014/02/02,N4242G,KPAE,KPAE,1.9,8KCAB,12,0,--,0,0,0,0,8KCAB,SEL,1,0
927,2014/02/02,N4242G,KPAE,KPAE,1.2,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
926,2014/01/28,N4242G,KPAE,KPAE,1,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
925,2014/01/26,N4242G,KPAE,KPAE,1,8KCAB,6,0,--,0,0,0,0,8KCAB,SEL,1,0
924,2014/01/25,N4242G,KPAE,KPAE,1.2,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
923,2014/01/24,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
922,2014/01/04,N4242G,KPAE,KPAE,1,8KCAB,4,0,--,0,0,0,0,8KCAB,SEL,1,0
921,2013/12/19,N824MZ,KSNA,KSJC,1.8,AEST,1,1,SJC: ILS-30,0,0,0,0,AEST,MEL,0,0
920,2013/12/18,N824MZ,KSJC,KSNA,1.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
919,2013/12/16,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
918,2013/12/14,N4242G,KPAE,KPAE,1,8KCAB,8,0,--,0,0,0,0,8KCAB,SEL,1,0
917,2013/12/08,N4242G,KPAE,KPAE,1.1,8KCAB,5,0,--,0,0,0,0,8KCAB,SEL,1,0
916,2013/12/08,N4242G,KPAE,KPAE,1.2,8KCAB,3,0,--,0,0,0,0,8KCAB,SEL,1,0
915,2013/12/07,N4242G,KPAE,KPAE,1,8KCAB,5,0,via OS9,0,0,0,0,8KCAB,SEL,1,0
914,2013/12/07,N824MZ,KBFI,KBFI,1.8,AEST,1,5,"PAE:ILS-16x2, RNAV-16x2,Hold,BFI:ILS-131x1,J.Lionetti",0,0,0,0,AEST,MEL,0,0
913,2013/11/17,N4242G,KPAE,KPAE,1.2,8KCAB,5,0,to/from AWO,0,0,0,0,8KCAB,SEL,1,0
912,2013/11/16,N824MZ,KBFI,KBFI,1.8,AEST,2,1,"to/from CYYJ, BFI: ILS-13",0,0.4,0,0,AEST,MEL,0,0
911,2013/10/18,N4242G,KPAE,KPAE,1.5,8KCAB,12,0,--,0,0,0,0,8KCAB,SEL,1,0
910,2013/10/12,N4242G,KPAE,KPAE,1.2,8KCAB,10,0,--,0,0,0,0,8KCAB,SEL,1,0
909,2013/09/27,ZS-PSD,FLHP,FLHN,1.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
908,2013/09/22,ZS-PSD,FLHN,FLHP,1.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
907,2013/09/21,ZS-PSD,FYKM,FLHN,0.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
906,2013/09/21,ZS-PSD,Ongava,FYKM,4,C206,2,0,via FYRU,0,0,0,0,C206,SEL,0,0
905,2013/09/19,ZS-PSD,FYSM,Ongava,1.8,C206,1,0,--,0,0,0,0,C206,SEL,0,0
904,2013/09/19,ZS-PSD,FYSO,FYSM,1.6,C206,1,0,--,0,0,0,0,C206,SEL,0,0
903,2013/09/18,ZS-PSD,FYSO,FYWE,0.9,C206,1,0,--,0,0,0,0,C206,SEL,0,0
902,2013/09/18,ZS-PSD,FYWE,FYSO,0.9,C206,1,0,--,0,0,0,0,C206,SEL,0,0
901,2013/09/17,ZS-PSD,FYWE,FYSO,0.9,C206,1,0,--,0,0,0,0,C206,SEL,0,0
900,2013/09/16,ZS-PSD,FAUP,FYWE,3.6,C206,1,0,--,0,0,0,0,C206,SEL,0,0
899,2013/09/16,ZS-PSD,FASI,FAUP,3.6,C206,1,0,--,0,0,0,0,C206,SEL,0,0
898,2013/09/15,ZS-PSD,FASI,FASI,0.7,C206,2,0,--,0,0,0,0,C206,SEL,0,0
897,2013/08/30,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
896,2013/08/28,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
895,2013/08/27,N4242G,KPAE,KPAE,1,8KCAB,5,0,--,0,0,0,0,8KCAB,SEL,1,0
894,2013/08/04,N824MZ,KOSH,KCAK,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
893,2013/08/04,N824MZ,KCAK,KTEB,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
892,2013/08/01,N824MZ,KFAR,KOSH,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
891,2013/07/31,N824MZ,KBFI,KMLS,3,AEST,1,0,--,0,1,0,0,AEST,MEL,0,0
890,2013/07/31,N824MZ,KMLS,KFAR,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
889,2013/07/21,N4242G,KPAE,KPAE,2.5,8KCAB,16,0,"SHN,AWO,  Langley",0,0,0,0,8KCAB,SEL,1,0
888,2013/07/20,N4242G,KPAE,KPAE,0.8,8KCAB,2,0,AWO,0,0,0,0,8KCAB,SEL,1,0
887,2013/07/19,N4242G,KPAE,KPAE,1.8,8KCAB,10,0,AWO,0,0,0,0,8KCAB,SEL,1,0
886,2013/07/15,N824MZ,KBFI,KLVK,3,AEST,1,0,A/P P/T failure,0,0,0,0,AEST,MEL,0,0
885,2013/07/14,N4242G,KPAE,KPAE,2.2,8KCAB,12,0,"Langley, BVS",0,0,0,0,8KCAB,SEL,1,0
884,2013/07/13,N4242G,KPAE,KPAE,2,8KCAB,9,0,"AWO, BVS",0,0,0,0,8KCAB,SEL,1,0
883,2013/07/11,N824MZ,KSJC,KBFI,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
882,2013/07/08,N824MZ,KBFI,KSJC,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
881,2013/07/07,N824MZ,KYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
880,2013/07/06,N824MZ,KBFI,KYYJ,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
879,2013/07/04,N4242G,KBFI,KBFI,1,8KCAB,10,0,2 flights with pax,0,0,0,0,8KCAB,SEL,1,0
878,2013/07/03,N4242G,KBFI,KBFI,2.2,8KCAB,14,0,"BVS, Arlingto, Concrete, Darington",0,0,0,0,8KCAB,SEL,1,0
877,2013/07/02,N4242G,KBFI,KBFI,2,8KCAB,12,0,BVS & Arlinngton,0,0,0,0,8KCAB,SEL,1,0
876,2013/07/01,N824MZ,KBFI,KBFI,1.6,AEST,2,0,to/from BVS & PAE,0,0,0,0,AEST,MEL,0,0
875,2013/07/01,N4242G,KBVS,KBVS,0,8KCAB,6,0,Check out - Jim Higginson,1.8,0,0,0,8KCAB,SEL,1,0
874,2013/06/30,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
873,2013/06/29,N824MZ,KLVK,KLVK,2.3,AEST,1,6,"MCE:ILS30x3, Hold, RNAV-30x2 LVK: ILS-25",0,0,2,0,AEST,MEL,0,0
872,2013/06/29,N824MZ,KLVK,KSJC,0.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
871,2013/06/29,N824MZ,KSJC,KLVK,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
870,2013/06/22,N824MZ,KSBA,KSJC,1.1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
869,2013/06/21,N824MZ,KSJC,KSBA,1,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
868,2013/06/17,N824MZ,KJAC,KSJC,3.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
867,2013/06/15,N824MZ,KSJC,KJAC,3.2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
866,2013/06/09,N824MZ,KBUR,KSJC,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
865,2013/06/07,N824MZ,KLVK,KBUR,2,AEST,2,0,stop at SJC,0,0,0,0,AEST,MEL,0,0
864,2013/05/20,N824MZ,KBFI,KHIO,0.8,AEST,1,0,HIO-RNAV-31,0,0.3,0,0,AEST,MEL,0,0
863,2013/05/20,N824MZ,KHIO,KLVK,2.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
862,2013/05/19,N824MZ,KBFI,KBFI,1.2,AEST,2,0,Stop at CYYJ,0,0,0,0,AEST,MEL,0,0
861,2013/05/17,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0.3,0,0,AEST,MEL,0,0
860,2013/05/08,N824MZ,KVGT,KLVK,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
859,2013/05/05,N824MZ,KBFI,KVGT,4,AEST,2,0,stop at RTS,0,0,0,0,AEST,MEL,0,0
858,2013/05/04,N817Y,KBVS,KBVS,0,M5180C,14,0,Tailwheel Endorsement - Mark Owen,1.5,0,0,0,M5180C,SEL,1,0
857,2013/05/03,N817Y,KBVS,KBVS,0,M5180C,8,0,Tailwheel training - Mark Owen,1,0,0,0,M5180C,SEL,1,0
856,2013/04/07,N824MZ,KLVK,KLVK,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
855,2013/04/07,N163BC,KLVK,KLVK,0,7ECA,8,0,"STOPS@ TCY,",1.5,0,0,0,7ECA,SEL,1,0
854,2013/04/06,N163BC,KLVK,KLVK,0,7ECA,15,0,--,1.8,0,0,0,7ECA,SEL,1,0
853,2013/03/17,N824MZ,KBUR,KLVK,1.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
852,2013/03/15,N824MZ,KLVK,KBUR,1.4,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
851,2013/02/18,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
850,2013/02/18,N163BC,KLVK,KLVK,0,7GCBC,16,0,--,1.7,0,0,0,7GCBC,SEL,1,0
849,2013/02/16,N824MZ,CYYJ,KBFI,0.6,AEST,1,1,BFI: ILS-13R,0,0.3,0,0,AEST,MEL,0,0
848,2013/02/15,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
847,2013/02/02,N163BC,KLVK,KLVK,0,7GCBC,14,0,--,1.5,0,0,0,7GCBC,SEL,1,0
846,2013/01/20,N383AC,KLVK,KLVK,0,7ECA,12,0,--,1.5,0,0,0,7ECA,SEL,1,0
845,2013/01/19,N824MZ,KLVK,KLVK,3,AEST,2,6,"STOPS@ SJC, :MCE ILS-30x4, RNAV-30, LOC-BC-12, Hold, Track, Trg",0,0,2.5,0,AEST,MEL,0,0
844,2013/01/18,N383AC,KPAO,KPAO,0,7ECA,8,0,--,1,0,0,0,7ECA,SEL,1,0
843,2013/01/05,N383AC,KLVK,KLVK,0,7ECA,12,0,--,2,0,0,0,7ECA,SEL,1,0
842,2013/01/04,N383AC,KPAO,KPAO,0,7ECA,8,0,--,1,0,0,0,7ECA,SEL,1,0
841,2013/01/02,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
840,2012/11/15,N163BC,KPAO,KPAO,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
839,2012/11/02,N163BC,KPAO,KPAO,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
838,2012/11/01,N163BC,KPAO,KPAO,0,7GCBC,8,0,--,1,0,0,0,7GCBC,SEL,1,0
837,2012/09/29,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
836,2012/09/23,N824MZ,KSAF,KVGT,2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
835,2012/09/23,N824MZ,KVGT,KSJC,1.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
834,2012/09/21,N824MZ,KSJC,KPGA,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
833,2012/09/21,N824MZ,KPGA,KSAF,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
832,2012/09/16,N824MZ,KMFR,KSJC,2.1,AEST,1,0,via Tahoe,0,0,0,0,AEST,MEL,0,0
831,2012/09/14,N824MZ,KSJC,KMFR,1.7,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
830,2012/09/04,N824MZ,KBFI,KSJC,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
829,2012/08/31,N824MZ,KBFI,KBFI,0.8,AEST,2,0,stop SHN,0,0,0,0,AEST,MEL,0,0
828,2012/08/30,N824MZ,KSJC,KLVK,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
827,2012/08/30,N824MZ,KLVK,KBFI,2.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
826,2012/08/26,N824MZ,KBFI,KSJC,3.2,AEST,2,0,stop MFR,0,0,0,0,AEST,MEL,0,0
825,2012/08/10,N824MZ,KYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
824,2012/08/02,N824MZ,KBFI,KYYJ,0.6,AEST,1,0,flat tire on landing,0,0,0,0,AEST,MEL,0,0
823,2012/07/29,N824MZ,KOSH,KPWK,0.8,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
822,2012/07/29,N824MZ,KPWK,KELM,2.3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
821,2012/07/29,N824MZ,KELM,KBED,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
820,2012/07/26,N824MZ,KPIR,KOSH,2.3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
819,2012/07/25,N824MZ,KRKS,KPIR,2.3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
818,2012/07/25,N824MZ,KSJC,KRKS,3.2,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
817,2012/07/22,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
816,2012/07/21,N824MZ,KBFI,KBFI,2.5,AEST,2,6,"STOPS@ PAE, :PAE: ILS-16 x3, RNAV-16 x2, BFI: ILS-13 x1: J.Lionetti",0,0,0,0,AEST,MEL,0,0
815,2012/07/19,N824MZ,KSJC,KBFI,2.9,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
814,2012/07/14,N824MZ,3S8,KSJC,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
813,2012/07/13,N824MZ,KSJC,3S8,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
812,2012/07/08,N824MZ,KDWA,KSJC,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
811,2012/07/06,N824MZ,KSJC,KDWA,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
810,2012/07/05,N824MZ,KDWA,KSJC,0.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
809,2012/07/05,N824MZ,KBFI,KDWA,2.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
808,2012/07/05,N824MZ,KSJC,KSBA,1.5,AEST,1,0,--,0,0,0,0,AEST,MEL,0,0
807,2012/07/05,N824MZ,KSBA,KSJC,1.5,AEST,1,0,--,0,0,0,1.5,AEST,MEL,0,0
806,2012/06/24,ZS-PSD,FLHN,FAPP,3.6,C206,1,0,--,0,0,0,0,C206,SEL,0,0
805,2012/06/24,ZS-PSD,FAPP,FASI,1.3,C206,1,0,--,0,0,0,0,C206,SEL,0,0
