Date,Reg,From,To,PIC:number,Type,Landings:number,Aprcs:number,Comment,Dual:number,ActI:number,SimI:number,Sim:number,
3/25/2012,N163BC,KLVK,KLVK,0,7GCBC,10,0,--,2,0,0,0,0
3/3/2012,N824MZ,KRTS,KLVK,1,AEST,1,0,--,0,0,0,0,0
3/2/2012,N824MZ,KLVK,KRTS,1,AEST,1,0,--,0,0,0,0,0
2/15/2012,N824MZ,KVGT,KLVK,1.8,AEST,1,0,--,0,0,0,0,0
2/13/2012,N824MZ,KLVK,KVGT,1.8,AEST,1,0,--,0,0,0,0,0
2/6/2012,N824MZ,KSMO,KLVK,1.7,AEST,1,0,--,0,0,0,0,0
2/3/2012,N824MZ,KLVK,KSMO,1.7,AEST,1,0,--,0,0,0,0,0
1/7/2012,N824MZ,KLVK,KLVK,1.3,AEST,1,0,"via SJC, Engine Outs & Recurrent Trg",0,0,0,0,0
1/7/2012,N824MZ,KLVK,KLVK,2.6,AEST,1,0,"MCE-ILSx2 & Hold, RNAVx2, LOCx1. LVK-ILSx1",0,0,2.6,0,0
1/2/2012,N824MZ,KBFI,KSJC,3.2,AEST,2,0,via KCIC,0,0,0,0,0
12/22/2011,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
12/18/2011,N824MZ,KSMO,KSJC,2,AEST,1,0,via Tahoe,0,0,0,0,0
12/17/2011,N824MZ,KSJC,KSMO,1.8,AEST,1,0,--,0,0,0,0,0
11/5/2011,N824MZ,KBFI,KBFI,0.7,AEST,2,0,via SHN,0,0,0,0,0
10/30/2011,ZS-PSD,FLHP,FLKK,1.7,C206,1,0,--,0,0,0,0,0
10/25/2011,ZS-PSD,FLHN,FLHP,1.7,C206,1,0,--,0,0,0,0,0
10/24/2011,ZS-PSD,FASI,FAPP,1.2,C206,1,0,--,0,0,0,0,0
10/24/2011,ZS-PSD,FAPP,FLHN,3.5,C206,1,0,--,0,0,0,0,0
10/23/2011,ZS-PSD,FASI,FASI,0.5,C206,4,0,--,0,0,0,0,0
10/6/2011,N824MZ,KLVK,KBFI,3.2,AEST,1,1,ILS-13R,0,0.5,0,0,0
10/4/2011,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1.6,0,0,0,0
10/1/2011,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1.4,0,0,0,0
9/25/2011,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1.2,0,0,0,0
9/18/2011,N88408,KLVK,KLVK,0,7ECA,8,0,--,1.5,0,0,0,0
9/17/2011,N824MZ,KRNO,KLVK,1,AEST,1,0,--,0,0,0,0,0
9/16/2011,N824MZ,KLVK,KRNO,1,AEST,1,0,--,0,0,0,0,0
9/6/2011,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,0
9/1/2011,N824MZ,KLVK,KRTS,1.4,AEST,1,0,--,0,0,0,0,0
9/1/2011,N824MZ,KRTS,KBFI,2.5,AEST,1,0,--,0,0,0,0,0
8/28/2011,N824MZ,KLVK,KVGT,1.7,AEST,1,0,--,0,0,0,0,0
8/15/2011,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,0
8/2/2011,N824MZ,KBHF,KBED,1.6,AEST,1,0,--,0,0,0,0,0
8/1/2011,N824MZ,KPWK,KANE,1.8,AEST,1,0,--,0,0,0,0,0
8/1/2011,N824MZ,KANE,KBHF,3.5,AEST,1,0,--,0,0,0,0,0
7/31/2011,N824MZ,KOSH,KPWK,0.5,AEST,1,0,--,0,0,0,0,0
7/28/2011,N824MZ,KMSN,KOSH,0.5,AEST,1,0,--,0,0,0,0,0
7/28/2011,N824MZ,KRKS,KMSN,4,AEST,1,0,--,0,0,0,0,0
7/27/2011,N824MZ,KSJC,KRKS,3,AEST,1,0,--,0,0,0,0,0
7/25/2011,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
7/22/2011,N824MZ,KCRQ,KLVK,1.5,AEST,1,0,--,0,0,0,0,0
7/22/2011,N824MZ,KSJC,KCRQ,1.7,AEST,1,0,--,0,0,0,0,0
7/22/2011,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0,0,0,0
7/19/2011,N824MZ,KBFI,KSTS,3,AEST,1,0,--,0,0,0,0,0
7/19/2011,N824MZ,KSTS,KSJC,0.5,AEST,1,0,--,0,0,0,0,0
7/15/2011,N824MZ,KSJC,KBFI,2.8,AEST,1,1,ILS-13R,0,0.6,0,0,0
7/11/2011,N824MZ,KCNY,KSJC,2.5,AEST,1,0,--,0,0,0,0,0
7/7/2011,N824MZ,KSJC,KCNY,2.5,AEST,1,0,--,0,0.5,0,0,0
7/5/2011,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
7/1/2011,N824MZ,KRTS,KBFI,2.6,AEST,1,0,--,0,0,0,0,0
7/1/2011,N824MZ,KMYF,KRTS,2.4,AEST,1,0,--,0,0,0,0,0
6/30/2011,N824MZ,KLVK,KMYF,2,AEST,1,0,--,0,0,0,0,0
6/27/2011,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,1,0,0,0
6/26/2011,N824MZ,KBFI,KBFI,1,AEST,1,0,--,0,0,0,0,0
6/19/2011,ZS-PSD,FLHN,FAPP,3.5,C206,1,0,--,0,0,0,0,0
6/19/2011,ZS-PSD,FAPP,FASI,1.3,C206,1,0,--,0,0,0,0,0
6/18/2011,ZS-PSD,HIPPO,FLHN,1.5,C206,1,0,--,0,0,0,0,0
6/12/2011,ZS-PSD,FLKK,HIPPO,1.5,C206,1,0,--,0,0,0,0,0
6/11/2011,ZS-PSD,FAPP,FVCP,3,C206,1,0,--,0,0,0,0,0
6/11/2011,ZS-PSD,FVCP,FLKK,1.5,C206,1,0,--,0,0,0,0,0
6/10/2011,ZS-PSD,FASI,FAPP,1.1,C206,1,0,--,0,0,0,0,0
6/9/2011,ZS-PSD,FASI,FASI,1,C206,5,0,--,0,0,0,0,0
5/28/2011,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0,0,0,0
5/23/2011,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,0
5/13/2011,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
5/11/2011,N824MZ,KMRY,KSJC,0.5,AEST,1,0,--,0,0,0,0,0
5/10/2011,N824MZ,KVGT,KMRY,2,AEST,1,1,ILS-10,0,0.4,0,0,0
5/9/2011,N824MZ,KSJC,KVGT,2,AEST,1,0,--,0,1,0,0,0
5/9/2011,N824MZ,KCVO,KSJC,2.2,AEST,1,0,--,0,0,0,0,0
5/9/2011,N824MZ,KBFI,KCVO,1,AEST,1,1,RNAV,0,0.4,0,0,0
4/22/2011,N824MZ,KLVK,KBFI,3,AEST,2,0,"STOPS@ DWA,",0,0,0,0,0
4/18/2011,N824MZ,KBFI,KLVK,2.8,AEST,1,1,RNAV-27,0,0.6,0,0,0
4/17/2011,N824MZ,KBFI,KBFI,2,AEST,2,1,"STOPS@ CYYJ, :YYJ ILS-27",0,1,0,0,0
4/15/2011,N824MZ,KLVK,KBFI,3,AEST,1,1,LIS 13 R,0,1.5,0,0,0
4/9/2011,N824MZ,KLVK,KBFI,3.2,AEST,1,1,"STOPS@ PAE, :PAE ILS-16",0,1.5,0,0,0
2/4/2011,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0,0,0,0
2/2/2011,N824MZ,KVGT,KLVK,2,AEST,1,0,--,0,0,0,0,0
1/30/2011,N824MZ,KLVK,KVGT,2,AEST,1,0,--,0,0,0,0,0
1/29/2011,N163BC,KLVK,KLVK,0,7GCBC,8,0,Tailwheel ,1,0,0,0,0
1/29/2011,N163BC,KLVK,KLVK,0,7GCBC,8,0,Tailwheel ,1,0,0,0,0
1/14/2011,N163BC,KLVK,KLVK,0,7GCBC,7,0,Tailwheel ,1,0,0,0,0
12/4/2010,N316MZ,KPAE,KPAE,0.5,DA42,1,0,--,0,0,0,0,0
11/27/2010,N824MZ,KLVK,KBFI,2.8,AEST,1,0,--,0,0,0,0,0
11/23/2010,N163BC,KLVK,KLVK,0,7GCBC,10,0,Tailwheel ,0.9,0,0,0,0
11/23/2010,N163BC,KLVK,KLVK,2,7GCBC,1,3,"MDE RNAV 30, LOC BC 12, LVK ILS 25",0,0,1.5,0,0
11/22/2010,N824MZ,KLVK,KLVK,1.6,AEST,1,0,Practice Engine Outs,0,0,0.6,0,0
11/22/2010,N824MZ,KLVK,KSJC,0.4,AEST,1,0,--,0,0,0,0,0
11/22/2010,N163BC,KLVK,KLVK,0,7GCBC,7,0,Tailwheel ,1,0,0,0,0
11/22/2010,N163BC,KLVK,KLVK,0,7GCBC,5,0,Tailwheel ,1.1,0,0,0,0
11/22/2010,N824MZ,KSJC,KLVK,0.4,AEST,1,0,--,0,0,0,0,0
11/21/2010,N824MZ,KSMO,KSJC,1.5,AEST,1,0,--,0,0.4,0,0,0
11/19/2010,N824MZ,KSJC,KSMO,1.5,AEST,1,1,GPS-A,0,0.5,0,0,0
11/15/2010,N824MZ,KBFI,KSJC,2.9,AEST,1,0,--,0,1,0,0,0
11/14/2010,N824MZ,KYYJ,KBFI,0.7,AEST,1,1,ILS-13R,0,0.6,0,0,0
11/13/2010,N824MZ,KBFI,KYYJ,0.8,AEST,1,1,ILS-27,0,0.6,0,0,0
10/3/2010,N824MZ,CYYJ,KBFI,0.6,AEST,1,1,ILS-13R,0,0.3,0,0,0
10/2/2010,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,0
10/2/2010,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,0.1,0,0,0
9/27/2010,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0.2,0,0,0
9/23/2010,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
9/19/2010,N824MZ,KRNO,KSJC,1,AEST,1,0,--,0,0,0,0,0
9/17/2010,N824MZ,KSJC,KRNO,1,AEST,1,0,--,0,0,0,0,0
8/19/2010,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
8/16/2010,N824MZ,KBFI,KSJC,3,AEST,1,1,ILS-30L,0,0.2,0,0,0
8/12/2010,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
8/9/2010,N824MZ,KBFI,KSJC,3,AEST,1,1,ILS-12R,0,0.6,0,0,0
8/7/2010,N316MZ,CYYJ,KBFI,0.6,DA42,1,1,ILS-13R,0,0.5,0,0,0
8/7/2010,N316MZ,KBFI,KPAE,0.7,DA42,1,1,ILS-16,0,0.6,0,0,0
8/6/2010,N316MZ,KPAE,CYYJ,0.7,DA42,1,0,--,0,0,0,0,0
8/2/2010,N824MZ,KSUX,KAPA,2.3,AEST,1,0,Rt Alt fail,0,0,0,0,0
8/1/2010,N824MZ,KOSH,KSUX,2.2,AEST,1,0,--,0,0,0,0,0
7/28/2010,N824MZ,KMSN,KOSH,0.6,AEST,1,0,--,0,0,0,0,0
7/27/2010,N824MZ,KPVU,06S,5,AEST,2,0,"STOPS@ LBF,",0,0,0,0,0
7/27/2010,N824MZ,06S,KMSN,1,AEST,1,0,--,0,0,0,0,0
7/26/2010,N824MZ,KSJC,KPVU,2.5,AEST,1,0,--,0,0,0,0,0
7/19/2010,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
7/17/2010,N824MZ,KBFI,KBFI,1.5,AEST,2,0,"STOPS@ CYYJ,",0,0,0,0,0
7/16/2010,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
7/12/2010,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
6/25/2010,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,0
6/25/2010,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,1,0,0,0
6/20/2010,N824MZ,KBFI,KSJC,2.8,AEST,1,0,--,0,0.5,0,0,0
6/19/2010,N824MZ,KRTS,KSJC,1,AEST,1,0,--,0,0,0,0,0
6/19/2010,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,0.6,0,0,0
6/18/2010,N824MZ,KSJC,KRTS,1,AEST,1,0,--,0,0,0,0,0
6/13/2010,N824MZ,KRTS,KJSC,1,AEST,1,0,--,0,0,0,0,0
6/12/2010,N824MZ,KENV,KRTS,1,AEST,1,0,--,0,0.7,0,0,0
6/12/2010,N824MZ,KSJC,KENV,1.5,AEST,1,1,RNAV-27,0,1,0,0,0
5/27/2010,N824MZ,KSJC,KBFI,2.9,AEST,1,0,--,0,0,0,0,0
5/24/2010,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
5/22/2010,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
5/16/2010,N824MZ,KBUR,KSJC,1.5,AEST,1,0,--,0,0.5,0,0,0
5/15/2010,N824MZ,KSJC,KBUR,1.5,AEST,1,1,ILS-08,0,0.6,0,0,0
5/1/2010,N824MZ,KBFI,KBFI,1.4,AEST,2,2,"STOPS@ YYJ,:ILS-09/CYYJ, ILS-31/BFI",0,0.4,0,0,0
4/29/2010,N824MZ,KSJC,KBFI,3.2,AEST,1,0,--,0,0,0,0,0
4/26/2010,N824MZ,KBFI,KSJC,3.5,AEST,2,0,"STOPS@ MFR,",0,0,0,0,0
4/24/2010,N316MZ,KPAE,KBFI,0.5,DA42,1,1,RNAV-16/PAE,0,0,0,0,0
4/24/2010,N824MZ,KBFI,KPAE,0.5,AEST,1,0,--,0,0,0,0,0
4/11/2010,N824MZ,KBFI,KBFI,1.2,AEST,2,0,"STOPS@ YYJ,",0,0,0,0,0
3/27/2010,N824MZ,KBFI,KBFI,1.2,AEST,2,0,"STOPS@ PAE,",0,0,0,0,0
3/14/2010,N824MZ,KBFI,KSJC,4,AEST,4,0,"STOPS@ MFR,LVK,",0,0,0,0,0
3/13/2010,N316MZ,KPAE,KPAE,1.8,DA42,3,0,"STOPS@ YYJ,BLI,",0,0,0,0,0
2/20/2010,N824MZ,KBFI,KBFI,1.5,AEST,4,0,"STOPS@ PAE,SHN,",0,0,0,0,0
2/19/2010,N824MZ,KBFI,KBFI,0.8,AEST,2,0,"STOPS@ PAE,",0,0,0,0,0
2/16/2010,N824MZ,KBFI,KCCR,0,AEST,1,0,--,3.2,0,0,0,0
2/16/2010,N824MZ,KCCR,KSJC,0.6,AEST,1,0,--,0,0,0,0,0
1/30/2010,N824MZ,KBFI,KSJC,0,AEST,1,0,--,3.2,0,0,0,0
1/29/2010,N824MZ,KHIO,KBFI,0,AEST,1,0,--,1.2,0,0,0,0
1/28/2010,N824MZ,KSJC,KHIO,0,AEST,1,0,--,2.5,1.5,0,1,0
1/24/2010,N316MZ,KPAE,KPAE,1.7,DA42,3,0,"STOPS@ YYJ,BLI,",0,0,0,0,0
12/29/2009,N316MZ,KPAE,KPAE,0,DA42,1,0,--,1,0,0,0,0
12/22/2009,N824MZ,KSJC,KEUG,0,AEST,1,0,--,3.2,0.2,0,0,0
12/22/2009,N824MZ,KEUG,KBFI,0,AEST,1,1,ILS-13R,1.5,0.3,0,0,0
12/19/2009,N824MZ,KSDL,KSJC,0,AEST,1,0,--,3,0,0,0,0
12/18/2009,N824MZ,KSDL,KSDL,0,AEST,1,0,--,1.5,0,0,0,0
12/17/2009,N824MZ,KSJC,KSDL,0,AEST,1,0,--,2.8,0,0,0,0
12/14/2009,N824MZ,KBFI,KSJC,0,AEST,1,0,--,3.4,0.3,0.2,1,0
12/5/2009,N316MZ,KPAE,KPAE,0.8,DA42,2,0,"STOPS@ BVS,",0,0,0,0,0
12/4/2009,N824MZ,KSJC,KBFI,0,AEST,1,1,ILS-13R,3.6,0.8,0,0,0
12/3/2009,N824MZ,KSJC,KSNA,0,AEST,1,1,ILS-19R,2.1,0.1,0.2,0,0
11/24/2009,N316MZ,KSQL,KPAE,4,DA42,1,1,"STOPS@ MFR,:PAE ILS-16R",0,0.4,0,0,0
11/24/2009,N824MZ,KSMO,KSJC,0,AEST,1,0,--,1.5,0,0,0,0
11/22/2009,N824MZ,KSMO,KREI,0,AEST,1,4,"SBD RNAV2-06, RAL RNAV-09, REI GPS-A x 2",2,0,2,0,0
11/22/2009,N824MZ,KTOA,KSMO,0,AEST,1,0,--,0.4,0,0,0,0
11/22/2009,N824MZ,KREI,KTOA,0,AEST,1,0,--,0.8,0,0,0,0
11/21/2009,N824MZ,KTNP,KSMO,0,AEST,1,1,SMO VOR-A,1,0,1,0,0
11/21/2009,N824MZ,KSMO,KTNP,0,AEST,5,0,--,1.8,0,0,0,0
11/1/2009,N316MZ,KPAE,KSQL,4.5,DA42,2,0,"STOPS@ RDD,",0,0,0,0,0
10/18/2009,N316MZ,KPAE,CYYJ,0.7,DA42,1,0,--,0,0,0,0,0
10/18/2009,N316MZ,CYYJ,KPAE,1,DA42,2,0,"STOPS@ BLI,",0,0,0,0,0
10/16/2009,N316MZ,KBFI,KPAE,0.6,DA42,1,0,--,0,0,0,0,0
9/27/2009,ZS-PSD,KWARA,FBMN,0.6,C206,1,0,--,0,0,0,0,0
9/25/2009,ZS-PSD,FBKE,KWARA,1.2,C206,1,0,--,0,0,0,0,0
9/25/2009,ZS-PSD,FLHN,FBKE,0.4,C206,1,0,--,0,0,0,0,0
9/24/2009,ZS-PSD,FLKK,FLHN,2,C206,1,0,--,0,0,0,0,0
9/24/2009,ZS-PSD,MBIZI,FLKK,1,C206,1,0,--,0,0,0,0,0
9/19/2009,ZS-PSD,FLKK,MBIZI,1,C206,1,0,--,0,0,0,0,0
9/15/2009,ZS-PSD,FBFT,FLKK,3,C206,1,0,--,0,0,0,0,0
9/14/2009,ZS-PSD,FALA,FBFT,2,C206,1,0,--,0,0,0,0,0
9/12/2009,ZS-PSD,FAKN,FALA,1.5,C206,1,0,--,0,0,0,0,0
9/11/2009,ZS-PSD,FALA,FAKN,1.5,C206,1,0,--,0,0,0,0,0
9/9/2009,ZS-PSD,FALA,FALA,0.8,C206,3,0,--,0,0,0,0,0
8/29/2009,N163BC,KLVK,KLVK,0,7GCBC,6,0,--,1.1,0,0,0,0
8/29/2009,N163BC,KLVK,KLVK,0,7GCBC,6,0,--,1,0,0,0,0
8/9/2009,N163BC,KPAO,KPAO,0,7GCBC,4,0,--,1.4,0,0,0,0
8/5/2009,N316MZ,KTEB,KBED,1.3,DA42,1,1,"IFR, GPS-24",0,0.5,0,0,0
8/4/2009,N316MZ,KGAI,KTEB,1.5,DA42,1,1,"IFR, ILS-19",0,1,0,0,0
8/3/2009,N316MZ,KDAY,KGAI,2.2,DA42,1,0,IFR,0,0,0,0,0
8/2/2009,N316MZ,KOSH,KDAY,2,DA42,1,0,--,0,0,0,0,0
7/30/2009,N316MZ,KMSN,KOSH,0.6,DA42,1,0,--,0,0,0,0,0
7/30/2009,N316MZ,KSTC,KSTC,1.5,DA42,1,0,turn back owing to weather,0,0,0,0,0
7/30/2009,N316MZ,KSTC,KMSN,1.5,DA42,1,0,IFR,0,0,0,0,0
7/29/2009,N316MZ,KCOE,KSTC,7.8,DA42,3,0,"STOPS@ HLN, MLS,",0,0,0,0,0
7/28/2009,N316MZ,KPAE,KCOE,1.5,DA42,1,0,--,0,0,0,0,0
7/26/2009,N316MZ,KLWS,KPAE,2,DA42,1,0,--,0,0,0,0,0
7/19/2009,N316MZ,KBFI,KSQL,4.5,DA42,2,0,STOPS@ MFR-,0,0,0,0,0
7/19/2009,N316MZ,KPAE,KBFI,1.8,DA42,2,0,STOPS@ YYJ-,0,0,0,0,0
7/13/2009,N316MZ,--,--,0,DA42,0,0,--,0,0,0,0,1
7/12/2009,N316MZ,KALW,KPAE,1.6,DA42,1,1,"IFR, ILS-16R",0,0.4,0,0,0
7/10/2009,N316MZ,KPAE,KALW,1.5,DA42,1,0,--,0,0,0,0,0
7/3/2009,N316MZ,KLVK,KPAE,4.5,DA42,3,0,"STOPS@ SQL,RDD,",0,0,0,0,0
7/3/2009,N88408,KLVK,KLVK,0,7ECA,5,0,Tailwheel ,1.6,0,0,0,0
7/3/2009,N316MZ,KSQL,KSQL,0.8,DA42,2,0,STOPS@ LVK-,0,0,0,0,0
7/2/2009,N383AC,KLVK,KLVK,0,7ECA,0,0,Tailwheel ,1,0,0,0,0
6/27/2009,N316MZ,CN0,KSMO,0.6,DA42,1,0,--,0,0,0,0,0
6/27/2009,N316MZ,KSQL,KCNO,2.3,DA42,1,0,--,0,0,0,0,0
6/26/2009,N316MZ,KSQL,KSQL,1.2,DA42,2,0,STOPS@ MRY-,0,0,0,0,0
6/24/2009,N12XXX,KLVK,KLVK,0,L39,1,0,--,1,0,0,0,0
6/24/2009,N555Q,KLVK,LVK ,0,T6G,1,0,--,1,0,0,0,0
6/24/2009,N316MZ,KSQL,KSQL,0.8,DA42,2,0,STOPS@ LVK-,0,0,0,0,0
6/24/2009,N316MZ,KSMO,KLVK,2.2,DA42,1,0,--,0,0,0,0,0
6/21/2009,N316MZ,KSQL,KSQL,0.8,DA42,2,0,STOPS@ LVK-,0,0,0,0,0
6/20/2009,N316MZ,4SD,KSQL,1.5,DA42,1,0,--,0,0,0,0,0
6/19/2009,N316MZ,KSQL,4SD,1.5,DA42,1,0,--,0,0,0,0,0
6/12/2009,N12XXX,KLVK,KLVK,0,L39,1,0,--,1.1,0,0,0,0
6/8/2009,N316MZ,KBFI,KMFR,2.3,DA42,1,0,--,0,0,0,0,0
6/8/2009,N316MZ,KMFR,KSQL,2.3,DA42,1,0,--,0,0,0,0,0
6/7/2009,N316MZ,KBFI,KBVS,2.4,DA42,1,6,"STOPS@ PAE-:PAE:ILS16Rx4, Soclo:Hold&Trk, BVS: GPS10x2",0,0,0,0,0
5/15/2009,N316MZ,KBFI,KBFI,2,DA42,2,0,STOPS@ YYJ-,0,0,0,0,0
4/26/2009,N316MZ,KPAE,KBFI,0.5,DA42,1,0,--,0,0,0,0,0
4/4/2009,N316MZ,KYYJ,KBFI,1,DA42,1,0,--,0,0,0,0,0
4/4/2009,N316MZ,KYYJ,KCOE,1.9,DA42,1,0,--,0,0.2,0,0,0
4/4/2009,N316MZ,KBFI,KPAE,0.4,DA42,1,0,--,0,0,0,0,0
4/3/2009,N316MZ,KHIO,CYYJ,1.8,DA42,1,0,--,0,0.3,0,0,0
4/3/2009,N316MZ,KPAE,KHIO,1.2,DA42,1,0,--,0,0,0,0,0
3/21/2009,N316MZ,KPAE,KSHN,1.3,DA42,2,0,--,0,0,0,0,0
3/13/2009,N316MZ,KPAE,AW0,1.1,DA42,2,0,--,0,0,0,0,0
2/16/2009,N316MZ,KYYJ,KPAE,1,DA42,2,0,STOPS@ BLI-,0,0,0,0,0
2/15/2009,N316MZ,KYVR,KYYJ,0.6,DA42,1,0,--,0,0,0,0,0
2/14/2009,N316MZ,KPAE,KYVR,0.8,DA42,1,1,YVR-ILS-26L,0,0.3,0,0,0
2/8/2009,N316MZ,KPAE,KPAE,2,DA42,3,1,STOPS@ YYJ-BLI-:ILS-09-CYYJ,0,0.4,0,0,0
1/24/2009,N316MZ,KPAE,KPAE,0.8,DA42,2,0,--,0,0,0,0,0
1/23/2009,N316MZ,KPAE,KPAE,1.3,DA42,3,0,STOPS@ AWO-,0,0,0,0,0
1/18/2009,N316MZ,KPAE,KPAE,2,DA42,3,0,STOPS@ YYJ-BLI-,0,0,0,0,0
1/9/2009,--,--,--,0,DA42 Sim,0,0,"PAE ILS-16, VOR DME, ILS-16, GPS-16, Hold, Track",0,0,0,0,2.1
11/26/2008,N316MZ,KPAE,KBVS,1,DA42,2,0,Practice Engine Outs,0,0,0,0,0
11/8/2008,N1179C,KBFI,KPAE,0.8,SR20,3,0,--,0,0,0,0,0
10/25/2008,N316MZ,KBFI,KPAE,1.2,DA42,1,2,"PAE VOR-16, Hold, Track, ILS-16",0,0.5,0,0,0
10/19/2008,N316MZ,KPAE,KYYJ,1.2,DA42,2,0,via BFI,0,0,0,0,0
10/19/2008,N316MZ,KYYJ,KPAE,0.8,DA42,1,0,--,0,0,0,0,0
9/29/2008,ZU-EOS,FASI,FASI,0,Z194,5,0,--,0.5,0,0,0,0
9/20/2008,N316MZ,KPAE,KYYJ,2.2,DA42,3,3,"via BLI, YYJ: ILS-09, BLI: ILS-16 (mins), PAE: ILS-16",0,2,0,0,0
9/13/2008,N1179C,KBFI,KSHN,1.4,SR20,5,0,--,0,0,0,0,0
8/30/2008,N316MZ,KPAE,KYYJ,2,DA42,3,0,rtn via BLI,0,0,0,0,0
8/10/2008,N316MZ,CYYJ,KPAE,1,DA42,1,0,--,0,0,0,0,0
8/9/2008,N316MZ,KBFI,CYYJ,1,DA42,1,0,--,0,0.4,0,0,0
8/8/2008,N316MZ,KBFI,KPDT,3,DA42,2,0,--,0,0.5,0,0,0
8/7/2008,N316MZ,KSQL,KBFI,5,DA42,2,0,via EUG,0,0.7,0,0,0
8/4/2008,N316MZ,KPAE,KSQL,5.5,DA42,2,0,via MFR,0,0.5,0,0,0
7/17/2008,N316MZ,KSQL,KPAE,4.5,DA42,1,0,--,0,0,0,0,0
7/14/2008,N316MZ,KPAE,KSQL,5.5,DA42,2,1,"via RDD, ILS-32",0,0.5,0,0,0
7/13/2008,N316MZ,KPAE,KYYJ,2,DA42,3,0,via BLI,0,0,0,0,0
7/5/2008,N316MZ,KBFI,KPAE,0.5,DA42,1,0,--,0,0,0,0,0
7/5/2008,N1179C,KPAE,KBFI,0.5,SR20,1,0,--,0,0,0,0,0
7/2/2008,N316MZ,KBFI,KHIO,2,DA42,2,0,--,0,0,0,0,0
6/23/2008,N316MZ,KPAE,KBFI,1.5,DA42,3,0,"via BFI,PAE",0,0,0,0,0
6/22/2008,N316MZ,KPAE,KYKM,2,DA42,2,0,--,0,0,0,0,0
6/21/2008,N316MZ,KORS,KPAE,2.5,DA42,3,0,via SHN,0,0,0,0,0
6/20/2008,N316MZ,KPAE,KORS,0.6,DA42,1,0,--,0,0,0,0,0
6/19/2008,N316MZ,KPAE,KYYJ,2,DA42,3,0,via BLI,0,0,0,0,0
6/1/2008,N316MZ,KPAE,KBVS,1.8,DA42,1,3,"BVS/GPS-10, PAE/VOR-16, Track & Hold, PAE/ILS-16",0,1.6,0,0,0
5/31/2008,N316MZ,KPAE,KYYJ,2,DA42,3,0,via BLI,0,0,0,0,0
5/17/2008,N1179C,KBFI,KYYJ,2.2,SR20,2,0,return,0,0,0,0,0
5/14/2008,N316MZ,KPAE,KBVS,1.8,DA42,1,3,"BVS GP-10, Hold & Track, PAE ILS-16 x 2",0,1.6,0,0,0
5/11/2008,N316MZ,KPAE,0S9,1.3,DA42,3,0,"STOPS@ CLM,",0,0,0,0,0
5/4/2008,N316MZ,KPAE,KBLI,2,DA42,3,1,"STOPS@ CYYJ, :YYJ ILS-27",0,0.3,0,0,0
4/26/2008,N1179C,KBFI,KSHN,1.3,SR20,4,0,--,0,0,0,0,0
4/20/2008,N316MZ,KPAE,KBFI,0.9,DA42,1,0,--,0,0,0,0,0
4/12/2008,N316MZ,KPAE,KBLI,2,DA42,3,0,"STOPS@ CYYJ,",0,0,0,0,0
3/30/2008,N316MZ,KPAE,KBLI,1.6,DA42,3,0,"STOPS@ CYYJ,",0,0.6,0,0,0
3/22/2008,N316MZ,KPAE,KBVS,1.2,DA42,2,0,--,0,0,0,0,0
3/8/2008,N316MZ,KPAE,KSHN,1.5,DA42,2,0,--,0,0,0,0,0
3/1/2008,N316MZ,KPAE,3W5,1.5,DA42,2,0,--,0,0,0,0,0
2/16/2008,N316MZ,KPAE,KBLI,1.4,DA42,3,1,"STOPS@ CYYJ, :YYJ ILS-27",0,0.5,0,0,0
2/14/2008,N316MZ,KPAE,KSHN,1.5,DA42,4,0,--,0,0,0,0,0
